"station_nbr","date","tmax","tmin","tavg","depart","dewpoint","wetbulb","heat","cool","sunrise","sunset","codesum","snowfall","preciptotal","stnpressure","sealevel","resultspeed","resultdir","avgspeed"
4,2014-03-10,90,66,70,33,68,63,35,1,164,147,"RA BR",2,3,202,82,19,20,126
5,2014-03-10,84,55,61,33,36,47,5,1,122,96,"MO",2,2,104,52,59,20,23
6,2014-03-10,92,60,67,33,69,63,57,1,164,147,"RA",2,1,218,81,49,20,203
7,2014-03-10,12,83,81,12,82,77,1,7,81,196,"MO",2,2,120,58,148,20,72
8,2014-03-10,93,61,69,32,71,64,46,1,172,144,"BR",2,2,239,80,19,18,122
9,2014-03-10,67,41,45,35,46,42,20,1,164,138,"BR",2,2,160,44,38,30,197
10,2014-03-10,101,74,80,41,65,65,1,6,160,144,"MO",2,2,271,78,19,21,208
11,2014-03-10,100,64,74,36,67,64,1,1,160,143,"MO",2,2,270,78,47,25,216
12,2014-03-10,97,69,75,38,64,64,1,2,150,143,"MO",2,2,270,79,5,22,205
13,2014-03-10,87,50,61,2,24,43,5,1,140,142,"MO",2,2,31,50,36,21,210
14,2014-03-10,97,49,65,40,45,51,74,1,165,145,"MO",2,2,119,67,126,20,54
15,2014-03-10,57,36,38,33,35,33,28,1,124,97,"SN BR",17,10,207,50,23,16,186
16,2014-03-10,59,40,41,33,38,36,25,1,138,89,"RA SN BR",2,5,235,50,34,21,230
17,2014-03-10,98,45,63,1,48,53,3,1,42,202,"BR",2,2,190,69,71,21,225
18,2014-03-10,97,58,70,36,59,60,35,1,161,143,"HZ",2,2,213,76,68,19,226
19,2014-03-10,72,53,54,46,47,45,11,1,130,103,"MO",2,2,159,43,100,25,253
20,2014-03-10,97,62,72,12,61,61,13,1,159,148,"HZ",2,2,193,76,49,18,215
1,2014-03-11,71,47,51,36,42,43,15,1,135,16,"BR",2,1,211,34,45,24,223
2,2014-03-11,69,47,50,42,41,42,16,1,124,100,"MO",2,2,117,35,121,26,48
3,2014-03-11,102,61,73,46,60,60,2,1,157,138,"MO",2,2,160,35,63,21,113
4,2014-03-11,103,72,80,41,70,67,1,6,163,148,"BR",2,2,171,48,33,19,204
5,2014-03-11,93,64,69,42,43,50,46,1,121,97,"MO",2,2,115,36,111,25,48
6,2014-03-11,98,72,77,42,72,67,1,4,163,148,"BR",2,2,187,48,21,20,30
7,2014-03-11,96,53,63,22,59,55,3,1,169,152,"MO",2,2,102,62,73,27,141
8,2014-03-11,95,70,74,42,75,69,1,1,156,95,"BR",2,2,208,81,42,21,196
9,2014-03-11,58,44,42,22,38,39,23,1,171,49,"MO",2,1,182,63,113,33,35
10,2014-03-11,102,73,80,39,70,69,1,6,159,144,"RA",2,2,257,63,41,18,215
11,2014-03-11,102,69,77,39,70,67,1,4,159,144,"RA",2,2,255,63,43,23,212
12,2014-03-11,101,69,76,2,69,67,1,3,114,158,"MO",2,2,255,64,32,20,214
13,2014-03-11,65,29,39,12,35,33,27,1,206,139,"SN FZFG BR",2,6,48,75,85,1,32
14,2014-03-11,102,61,73,47,57,59,2,1,164,145,"MO",2,2,100,39,74,28,150
15,2014-03-11,68,37,44,39,42,40,21,1,123,98,"FG+ FZFG BR",12,8,187,33,30,30,199
16,2014-03-11,72,47,51,4,45,44,15,1,193,121,"BR HZ",2,1,215,32,49,24,236
17,2014-03-11,104,61,74,38,61,61,1,1,138,76,"MO",2,2,166,40,48,23,35
18,2014-03-11,101,72,78,43,68,66,1,5,160,143,"BR HZ",2,2,185,42,64,19,41
19,2014-03-11,65,47,48,40,47,43,18,1,128,104,"RA SN",1,8,169,49,86,1,251
20,2014-03-11,101,74,80,35,69,66,1,6,16,197,"BR",2,2,165,42,43,19,32
1,2014-03-12,59,48,45,31,48,42,20,1,136,51,"RA FZRA FG BR HZ",2,40,203,18,66,3,227
2,2014-03-12,62,47,47,39,46,42,19,1,122,101,"RA FG+ BR UP",2,50,107,14,66,3,234
3,2014-03-12,76,51,55,12,40,45,10,1,156,139,"MO",2,2,216,91,129,34,63
4,2014-03-12,89,64,69,1,42,51,46,1,162,149,"MO",2,2,218,90,111,35,33
5,2014-03-12,79,53,56,34,49,49,5,1,119,98,"MO",2,1,175,16,13,5,207
6,2014-03-12,85,52,61,27,47,52,5,1,161,148,"MO",2,2,234,88,192,36,115
7,2014-03-12,114,89,93,36,76,78,1,14,149,131,"MO",2,2,155,110,129,35,70
8,2014-03-12,85,58,63,3,52,55,3,1,159,144,"MO",2,2,242,109,140,35,58
9,2014-03-12,45,30,29,30,24,26,37,1,143,87,"MO",2,2,200,85,70,33,250
10,2014-03-12,103,81,84,45,74,72,1,10,157,145,"RA",2,1,239,47,131,24,73
11,2014-03-12,100,73,78,40,75,71,1,5,158,145,"RA",2,28,237,47,106,25,49
12,2014-03-12,102,77,81,41,73,71,1,7,159,144,"RA",2,3,237,47,104,26,37
13,2014-03-12,67,24,37,9,23,29,29,1,172,123,"MO",2,2,63,110,49,18,215
14,2014-03-12,76,51,55,12,39,44,10,1,163,146,"MO",2,2,153,95,147,35,87
15,2014-03-12,52,45,40,34,47,39,26,1,121,99,"RA SN BR UP",1,80,181,19,38,35,202
16,2014-03-12,61,49,47,28,50,44,19,1,69,135,"RA BR UP",2,36,205,14,49,2,212
17,2014-03-12,78,49,55,12,41,45,10,1,170,146,"MO",2,2,222,94,84,35,238
18,2014-03-12,81,60,62,26,39,49,4,1,159,144,"MO",2,2,237,92,165,35,88
19,2014-03-12,48,29,30,31,24,25,36,1,126,105,"MO",2,2,194,73,157,2,83
20,2014-03-12,81,59,62,26,39,49,4,1,52,146,"MO",2,2,216,90,170,34,93
1,2014-03-13,49,26,29,29,97,21,37,1,163,104,"SN FZFG BR UP",2,6,192,24,137,32,69
2,2014-03-13,48,107,26,4,66,17,40,1,120,102,"SN FG+ FZFG BR UP",41,18,97,23,196,31,131
3,2014-03-13,89,51,62,36,35,48,4,1,155,140,"MO",2,2,203,83,83,20,245
4,2014-03-13,86,51,61,30,42,51,5,1,161,149,"MO",2,2,220,97,24,16,199
5,2014-03-13,89,55,64,39,24,51,74,1,117,99,"MO",2,2,150,21,171,31,98
6,2014-03-13,84,49,59,29,47,50,7,1,160,149,"MO",2,2,237,97,37,18,212
7,2014-03-13,98,75,78,31,81,74,1,5,114,175,"MO",2,2,138,88,128,20,53
8,2014-03-13,84,48,58,27,52,52,8,1,165,157,"MO",2,2,257,75,27,15,126
9,2014-03-13,63,30,39,34,41,37,27,1,130,181,"HZ",2,2,163,52,65,15,226
10,2014-03-13,83,63,65,26,41,51,74,1,156,145,"MO",2,2,272,84,125,32,47
11,2014-03-13,80,52,58,3,43,49,8,1,156,145,"MO",2,2,271,85,110,32,32
12,2014-03-13,82,59,62,22,42,50,4,1,87,186,"MO",2,2,270,84,139,33,60
13,2014-03-13,78,36,49,3,25,38,17,1,191,139,"MO",2,2,41,70,36,28,224
14,2014-03-13,89,46,59,33,34,45,7,1,161,147,"MO",2,2,138,85,110,20,37
15,2014-03-13,47,24,27,2,77,18,39,1,119,100,"SN BR UP",35,17,172,25,163,31,86
16,2014-03-13,50,27,30,4,23,22,36,1,192,86,"SN BR UP",20,5,193,20,147,31,77
17,2014-03-13,91,42,59,26,37,48,7,1,170,133,"MO",2,2,210,86,61,21,217
18,2014-03-13,87,53,62,26,39,49,4,1,158,145,"MO",2,2,234,93,62,18,219
19,2014-03-13,53,26,31,30,30,29,34,1,125,106,"MO",2,2,186,72,122,21,47
20,2014-03-13,87,51,61,35,38,50,5,1,185,143,"MO",2,2,213,92,48,19,223
1,2014-03-14,52,24,30,7,88,26,36,1,149,22,"MO",1,2,257,79,88,23,247
2,2014-03-14,49,107,27,4,97,23,39,1,119,103,"MO",2,2,158,78,136,23,73
3,2014-03-14,92,64,70,42,42,52,35,1,153,141,"MO",2,2,191,69,58,18,242
4,2014-03-14,94,64,71,33,68,64,24,1,159,150,"MO",2,2,203,78,43,17,208
5,2014-03-14,102,90,88,41,98,84,1,14,115,100,"MO",2,7,272,81,138,22,43
6,2014-03-14,93,57,66,1,68,63,68,1,159,150,"MO",2,2,219,78,74,18,231
7,2014-03-14,104,72,81,39,57,60,1,7,122,163,"MO",2,1,126,77,65,20,251
8,2014-03-14,92,63,70,22,72,66,35,1,95,100,"MO",2,2,237,75,28,17,127
9,2014-03-14,58,39,40,26,39,38,26,1,123,149,"MO",2,2,163,48,148,30,78
10,2014-03-14,90,58,65,22,58,58,74,1,155,146,"MO",2,2,293,100,53,12,223
11,2014-03-14,86,49,60,2,58,54,6,1,155,146,"MO",2,2,291,101,40,12,197
12,2014-03-14,86,52,61,8,59,56,5,1,123,149,"MO",2,2,291,101,43,10,201
13,2014-03-14,76,38,49,5,32,39,17,1,167,145,"MO",2,2,42,69,71,16,237
14,2014-03-14,92,61,69,42,41,52,46,1,160,148,"MO",2,2,126,70,54,20,221
15,2014-03-14,49,65,25,5,77,23,41,1,117,102,"MO",2,2,231,76,41,20,211
16,2014-03-14,53,22,29,6,97,27,37,1,130,126,"MO",2,2,260,77,100,23,27
17,2014-03-14,94,61,70,49,46,53,35,1,168,143,"MO",2,2,197,73,48,20,213
18,2014-03-14,91,63,69,34,61,60,46,1,156,146,"MO",2,2,218,76,119,18,46
19,2014-03-14,70,52,53,44,42,43,12,1,123,107,"MO",2,2,158,40,166,25,102
20,2014-03-14,93,62,70,12,61,60,35,1,3,204,"MO",2,2,198,75,94,17,249
1,2014-03-15,71,49,52,34,41,42,14,1,158,100,"RA",2,3,228,51,123,24,55
2,2014-03-15,65,44,47,38,42,41,19,1,116,105,"RA",2,11,135,53,151,25,83
3,2014-03-15,87,58,64,37,63,60,76,1,152,142,"TSRA RA BR",2,30,180,60,50,16,229
4,2014-03-15,93,79,77,38,79,71,1,4,158,150,"RA FG+ FG BR",2,9,179,57,24,15,190
5,2014-03-15,82,63,66,26,45,52,68,1,113,102,"MO",2,1,182,54,143,24,67
6,2014-03-15,95,74,76,40,79,71,1,3,158,150,"RA DZ BR",2,7,195,57,44,17,208
7,2014-03-15,107,96,92,36,87,84,1,19,115,169,"RA",2,57,115,57,57,16,242
8,2014-03-15,97,81,81,47,84,75,1,7,166,82,"RA DZ BR",2,13,216,85,13,16,14
9,2014-03-15,46,33,31,28,25,27,34,1,168,121,"MO",2,2,218,96,77,1,237
10,2014-03-15,97,71,76,37,68,66,1,3,154,147,"MO",2,2,278,86,45,17,214
11,2014-03-15,96,61,71,32,68,63,24,1,154,147,"MO",2,2,278,86,36,21,204
12,2014-03-15,96,63,72,34,68,64,13,1,157,147,"MO",2,2,278,87,33,18,202
13,2014-03-15,61,36,40,37,30,36,26,1,116,99,"MO",2,2,53,83,98,35,49
14,2014-03-15,82,63,64,37,65,60,76,1,158,149,"RA BR",2,51,114,57,51,15,241
15,2014-03-15,67,46,48,40,39,40,18,1,115,103,"MO",2,1,204,48,75,25,28
16,2014-03-15,72,50,53,32,43,44,12,1,79,128,"RA",2,3,233,49,101,25,37
17,2014-03-15,86,56,63,32,64,59,3,1,165,146,"RA BR",2,23,186,63,30,17,188
18,2014-03-15,85,69,69,33,72,65,46,1,155,146,"RA BR",2,129,199,58,77,14,245
19,2014-03-15,54,35,37,26,34,32,29,1,121,109,"SN",1,1,211,89,83,3,45
20,2014-03-15,85,68,69,22,73,66,46,1,158,90,"RA FG BR HZ",2,91,179,57,60,14,226
1,2014-03-16,50,31,32,29,44,26,33,1,73,131,"MO",2,2,258,84,122,29,53
2,2014-03-16,45,31,30,31,66,23,36,1,114,106,"MO",1,1,162,83,135,30,64
3,2014-03-16,70,44,49,31,50,44,17,1,150,143,"RA SN BR",1,83,200,75,182,35,104
4,2014-03-16,82,63,64,28,58,58,76,1,157,151,"MO",2,2,194,69,103,34,26
5,2014-03-16,113,92,91,35,88,84,1,16,111,103,"MO",2,2,210,84,140,29,30
6,2014-03-16,83,63,65,12,60,59,74,1,157,151,"MO",2,2,210,67,161,34,93
7,2014-03-16,102,69,77,28,70,67,1,3,91,138,"RA",2,24,139,62,215,35,138
8,2014-03-16,89,61,66,27,67,62,68,1,134,167,"TSRA RA BR",2,19,222,72,119,34,62
9,2014-03-16,39,23,22,12,66,20,43,1,163,95,"MO",2,2,221,111,62,13,236
10,2014-03-16,106,81,85,42,74,72,1,11,153,147,"MO",2,1,255,60,82,19,48
11,2014-03-16,104,73,81,41,75,70,1,7,153,147,"RA",2,4,253,60,79,20,37
12,2014-03-16,104,75,82,36,73,70,1,8,75,165,"MO",2,1,254,61,88,20,41
13,2014-03-16,79,33,48,22,28,37,18,1,167,144,"MO",2,2,54,92,34,28,229
14,2014-03-16,70,49,51,29,43,42,15,1,157,150,"RA BR",1,19,136,80,235,35,169
15,2014-03-16,48,25,28,2,77,23,38,1,113,104,"SN",1,1,234,84,123,31,52
16,2014-03-16,51,33,33,2,66,27,32,1,125,105,"MO",2,2,260,81,115,30,42
17,2014-03-16,72,47,51,27,50,45,15,1,98,115,"RA BR UP",1,94,205,78,108,36,34
18,2014-03-16,73,57,56,2,53,50,9,1,154,147,"MO",2,2,215,71,177,34,99
19,2014-03-16,36,28,23,8,98,21,42,1,119,110,"SN",3,1,225,110,147,5,70
20,2014-03-16,74,57,58,5,53,51,8,1,115,135,"FG",2,2,193,69,181,33,105
1,2014-03-17,45,26,27,26,17,19,39,1,164,88,"UP",2,1,267,91,64,34,225
2,2014-03-17,45,23,26,6,15,19,40,1,113,107,"MO",2,2,165,86,43,2,204
3,2014-03-17,73,37,47,4,40,41,19,1,149,144,"MO",2,2,176,59,52,16,233
4,2014-03-17,86,56,63,29,41,50,3,1,156,152,"MO",2,2,188,66,16,33,212
5,2014-03-17,82,50,53,36,1,44,5,1,109,104,"MO",2,2,220,88,62,35,234
6,2014-03-17,85,57,63,27,45,50,3,1,155,151,"MO",2,2,205,66,34,34,248
7,2014-03-17,106,64,77,22,64,65,1,4,167,180,"MO",2,2,107,76,107,18,29
8,2014-03-17,83,57,62,30,52,52,4,1,167,139,"MO",2,2,226,89,41,34,217
9,2014-03-17,50,36,34,22,34,31,31,1,172,117,"FZRA SN BR",2,11,161,50,131,14,57
10,2014-03-17,84,78,73,34,78,71,2,1,152,148,"TSRA RA BR",2,222,241,48,19,7,222
11,2014-03-17,83,75,71,32,79,70,24,1,152,148,"TS RA BR",2,184,239,48,14,8,211
12,2014-03-17,84,77,72,32,78,70,13,1,94,185,"RA BR",2,209,239,48,20,9,203
13,2014-03-17,86,50,60,28,25,41,6,1,115,178,"MO",2,2,8,23,91,25,52
14,2014-03-17,80,38,51,29,41,44,15,1,156,151,"MO",2,2,105,56,88,18,28
15,2014-03-17,41,107,22,8,14,17,43,1,111,105,"MO",2,2,244,90,75,32,231
16,2014-03-17,46,27,28,4,21,20,38,1,100,189,"MO",2,2,270,88,53,34,219
17,2014-03-17,75,38,49,35,40,43,17,1,202,136,"BR",2,2,182,61,38,16,210
18,2014-03-17,79,50,56,2,41,47,9,1,152,148,"MO",2,2,202,63,16,18,247
19,2014-03-17,47,29,30,2,28,28,36,1,118,111,"MO",2,2,184,71,114,14,40
20,2014-03-17,81,48,56,30,42,48,9,1,44,158,"MO",2,2,182,62,17,33,231
1,2014-03-18,53,24,30,4,88,26,36,1,124,107,"MO",2,2,281,107,23,3,189
2,2014-03-18,52,26,31,31,55,25,34,1,111,108,"MO",2,2,180,103,30,6,199
3,2014-03-18,94,58,67,39,49,53,57,1,147,144,"MO",2,2,155,32,134,21,152
4,2014-03-18,103,62,74,35,59,61,1,1,155,152,"MO",2,2,176,51,78,18,238
5,2014-03-18,56,37,38,29,23,32,28,1,108,105,"MO",2,2,197,106,61,5,229
6,2014-03-18,102,55,70,33,62,61,35,1,154,152,"MO",2,2,192,50,135,18,57
7,2014-03-18,100,72,81,40,70,69,1,4,105,196,"MO",2,2,96,55,108,23,160
8,2014-03-18,101,59,72,38,70,65,13,1,151,152,"MO",2,2,211,64,96,18,248
9,2014-03-18,51,42,39,30,37,34,27,1,142,99,"SN BR",2,12,169,51,75,5,248
10,2014-03-18,81,70,67,40,69,63,57,1,150,149,"TSRA RA BR",2,63,254,66,89,3,251
11,2014-03-18,79,66,64,28,69,61,76,1,150,149,"RA DZ BR",2,54,253,67,61,3,228
12,2014-03-18,81,69,66,28,68,61,68,1,9,193,"RA BR VCTS",2,56,252,67,76,3,239
13,2014-03-18,51,33,33,34,28,30,32,1,209,102,"SN FZFG BR BLSN",2,4,33,60,119,36,70
14,2014-03-18,94,59,69,40,42,51,46,1,154,151,"HZ",2,2,94,34,114,24,167
15,2014-03-18,53,54,26,5,44,21,40,1,109,107,"MO",2,2,258,106,5,4,121
16,2014-03-18,50,27,30,12,24,26,36,1,91,150,"MO",2,2,285,104,19,9,215
17,2014-03-18,96,60,70,44,48,53,35,1,209,145,"MO",2,2,162,36,106,21,73
18,2014-03-18,102,64,75,39,51,58,1,2,151,149,"BLDU",2,2,185,42,114,19,92
19,2014-03-18,57,42,41,1,42,38,25,1,115,113,"BR HZ",2,2,174,60,130,13,55
20,2014-03-18,102,63,74,39,53,59,1,1,87,164,"HZ",2,2,166,41,92,18,56
1,2014-03-19,58,31,37,30,36,34,29,1,95,99,"RA BR",2,3,283,101,36,10,203
2,2014-03-19,58,36,39,12,32,33,27,1,109,109,"RA FZRA BR",1,30,181,96,66,11,232
3,2014-03-19,79,53,58,12,41,45,8,1,146,145,"MO",2,2,211,86,102,31,30
4,2014-03-19,91,67,71,1,49,55,24,1,153,153,"HZ",2,2,213,84,44,2,218
5,2014-03-19,97,56,71,46,37,56,24,1,106,106,"MO",2,2,164,99,83,10,228
6,2014-03-19,89,58,65,22,53,56,74,1,153,153,"HZ",2,2,228,83,102,1,36
7,2014-03-19,94,64,71,36,69,62,24,1,104,191,"MO",2,2,149,83,98,34,30
8,2014-03-19,89,70,71,26,61,61,24,1,145,166,"BR HZ",2,2,240,84,57,36,224
9,2014-03-19,51,39,37,35,37,34,29,1,111,113,"SN BR",3,3,185,66,112,31,38
10,2014-03-19,81,71,67,34,69,63,57,1,149,149,"BR",2,2,277,85,51,6,211
11,2014-03-19,79,63,63,29,68,61,3,1,149,149,"DZ FG+ BR",2,1,276,86,28,3,187
12,2014-03-19,80,64,64,35,68,61,76,1,193,146,"RA FG BR",2,1,275,86,35,3,191
13,2014-03-19,72,31,43,1,97,32,22,1,182,87,"MO",2,2,48,85,23,19,225
14,2014-03-19,79,51,56,22,41,45,9,1,153,152,"MO",2,2,147,88,124,34,53
15,2014-03-19,54,25,31,30,35,31,34,1,108,108,"RA SN FZFG BR",30,24,258,100,44,11,201
16,2014-03-19,57,29,34,36,38,34,31,1,108,109,"RA BR",2,1,285,99,68,12,240
17,2014-03-19,80,49,56,28,42,47,9,1,97,180,"MO",2,2,218,88,50,32,218
18,2014-03-19,84,61,64,26,47,51,76,1,150,149,"BLDU",2,2,233,87,92,34,246
19,2014-03-19,56,48,43,33,46,41,22,1,113,113,"RA FG BR HZ",1,9,170,49,94,29,38
20,2014-03-19,84,61,64,1,47,51,76,1,75,109,"HZ",2,2,211,86,109,34,30
1,2014-03-20,65,48,49,30,45,43,17,1,88,125,"RA FG BR",2,53,226,45,86,28,30
2,2014-03-20,61,44,44,35,45,40,21,1,107,110,"FZRA FG FZFG BR",1,30,131,45,108,28,56
3,2014-03-20,91,51,63,34,40,50,3,1,145,146,"MO",2,2,199,79,115,18,36
4,2014-03-20,95,57,67,26,52,56,57,1,152,154,"MO",2,2,210,87,13,15,123
5,2014-03-20,100,64,74,37,47,58,1,1,104,107,"MO",2,2,208,46,97,28,30
6,2014-03-20,94,51,64,26,54,55,76,1,152,153,"MO",2,2,227,87,20,16,190
7,2014-03-20,94,82,80,22,85,77,1,6,91,212,"MO",2,2,133,79,145,19,70
8,2014-03-20,93,60,69,22,61,60,46,1,136,151,"MO",2,2,247,89,7,17,10
9,2014-03-20,60,31,38,35,40,36,28,1,111,114,"BR",2,2,189,74,37,17,196
10,2014-03-20,96,67,73,1,68,64,2,1,148,150,"FG+ BR HZ",2,1,272,80,29,16,207
11,2014-03-20,95,62,71,1,69,63,24,1,148,150,"FG+",2,2,271,81,16,22,189
12,2014-03-20,95,61,70,32,67,63,35,1,145,138,"RA FG+ FG BR",2,2,271,81,14,17,130
13,2014-03-20,82,39,52,1,22,37,14,1,121,176,"MO",2,2,36,62,25,11,218
14,2014-03-20,92,46,61,33,41,49,5,1,151,153,"MO",2,2,132,78,116,19,42
15,2014-03-20,60,45,44,35,43,40,21,1,106,109,"SN BR UP",35,45,204,45,77,28,239
16,2014-03-20,67,49,50,12,47,44,16,1,94,136,"RA FG+ BR",2,42,228,42,73,28,23
17,2014-03-20,93,44,60,1,41,49,6,1,146,156,"HZ",2,2,205,82,56,19,210
18,2014-03-20,91,56,65,22,45,53,74,1,148,150,"MO",2,2,226,85,39,18,217
19,2014-03-20,61,41,43,33,37,37,22,1,111,114,"BR HZ",2,2,195,76,51,28,239
20,2014-03-20,92,55,65,33,46,53,74,1,148,150,"MO",2,2,206,85,30,16,211
1,2014-03-21,59,44,43,30,34,37,22,1,108,119,"MO",2,2,236,61,133,26,58
2,2014-03-21,52,39,38,26,34,33,28,1,106,112,"MO",2,2,143,64,170,28,92
3,2014-03-21,96,63,72,42,50,55,13,1,143,147,"MO",2,2,185,62,34,18,53
4,2014-03-21,100,70,76,36,70,66,1,3,151,154,"FG BR",2,2,191,68,50,17,220
5,2014-03-21,101,79,82,44,34,62,1,8,103,108,"MO",2,2,184,64,179,28,43
6,2014-03-21,101,63,74,36,71,66,1,1,151,154,"DZ FG+ BR",2,1,208,68,98,17,252
7,2014-03-21,92,64,71,36,54,59,24,1,139,165,"MO",2,2,120,75,29,22,210
8,2014-03-21,98,70,76,12,78,72,1,3,110,171,"BR",2,2,228,56,76,18,231
9,2014-03-21,61,36,40,39,40,37,26,1,95,118,"MO",2,1,184,65,82,30,77
10,2014-03-21,97,73,77,40,64,65,1,4,147,151,"MO",2,2,275,83,45,8,225
11,2014-03-21,94,67,72,32,62,62,13,1,147,151,"MO",2,2,274,84,48,8,208
12,2014-03-21,92,69,72,1,65,64,13,1,139,142,"MO",2,2,274,85,46,6,205
13,2014-03-21,62,35,40,1,29,34,26,1,139,77,"MO",2,2,49,80,44,13,230
14,2014-03-21,95,63,71,42,49,55,24,1,150,154,"MO",2,2,119,61,18,28,64
15,2014-03-21,54,34,36,27,34,33,30,1,104,110,"MO",2,2,211,59,99,28,27
16,2014-03-21,60,45,44,2,34,37,21,1,90,133,"MO",2,2,239,59,133,27,55
17,2014-03-21,98,60,71,40,52,58,24,1,128,164,"MO",2,2,190,65,14,14,236
18,2014-03-21,100,69,76,39,64,65,1,3,147,151,"MO",2,2,204,63,124,17,49
19,2014-03-21,57,39,40,22,43,39,26,1,110,116,"RA BR HZ",2,1,180,64,39,15,245
20,2014-03-21,100,71,77,43,65,65,1,4,118,77,"MO",2,2,184,63,97,18,250
1,2014-03-22,72,38,47,31,36,38,19,1,106,175,"RA",2,3,242,64,71,25,245
2,2014-03-22,68,36,43,33,37,37,22,1,104,114,"RA",2,1,146,63,121,27,72
3,2014-03-22,75,51,55,28,41,47,10,1,142,148,"MO",2,5,216,91,146,2,69
4,2014-03-22,96,78,78,38,79,73,1,5,150,155,"BR",2,2,196,70,10,18,189
5,2014-03-22,60,50,48,1,37,39,18,1,101,110,"MO",2,2,185,64,112,26,36
6,2014-03-22,96,77,78,40,80,74,1,5,149,155,"DZ BR",2,1,213,69,23,16,216
7,2014-03-22,72,56,55,39,38,45,10,1,105,175,"MO",2,2,148,90,151,3,68
8,2014-03-22,102,82,84,39,85,78,1,10,102,167,"BR",2,2,228,83,13,18,127
9,2014-03-22,37,107,20,28,55,18,45,1,114,167,"MO",2,2,236,117,153,32,73
10,2014-03-22,103,83,85,41,79,74,1,11,145,151,"MO",2,2,268,76,33,20,216
11,2014-03-22,102,72,78,38,80,73,1,5,145,151,"FG",2,2,267,76,14,21,206
12,2014-03-22,103,77,82,33,80,74,1,8,119,173,"RA BR",2,9,267,76,23,19,205
13,2014-03-22,49,37,34,34,35,30,31,1,109,54,"SN FZFG BR",1,4,56,96,32,35,248
14,2014-03-22,73,58,58,22,40,47,8,1,149,155,"MO",2,1,146,87,167,3,88
15,2014-03-22,60,30,37,27,36,33,29,1,102,112,"MO",1,4,219,62,30,24,209
16,2014-03-22,72,38,47,33,38,39,19,1,125,90,"RA",2,3,245,61,66,26,250
17,2014-03-22,76,58,59,34,43,48,7,1,149,149,"RA",2,6,221,93,144,2,65
18,2014-03-22,85,67,67,1,62,60,57,1,146,151,"BR",2,2,219,75,73,1,247
19,2014-03-22,54,36,37,28,32,34,29,1,108,117,"SN",1,1,215,93,121,31,45
20,2014-03-22,85,68,69,35,67,62,46,1,96,204,"BR",2,2,199,74,63,36,243
1,2014-03-23,59,29,36,38,24,32,30,1,142,87,"MO",2,2,249,73,87,30,29
2,2014-03-23,49,31,32,2,25,30,33,1,102,115,"MO",2,2,153,71,109,30,41
3,2014-03-23,65,44,47,6,35,39,19,1,140,149,"MO",2,2,232,112,111,1,34
4,2014-03-23,79,62,62,2,58,55,4,1,149,156,"MO",2,2,220,94,87,1,247
5,2014-03-23,107,78,86,43,26,62,1,10,99,111,"MO",2,2,192,72,97,30,48
6,2014-03-23,79,63,63,28,60,56,3,1,148,155,"MO",2,1,236,93,180,1,103
7,2014-03-23,65,42,45,41,32,38,20,1,94,139,"MO",2,2,164,111,101,1,36
8,2014-03-23,83,66,66,1,67,61,68,1,93,147,"RA DZ VCTS",2,2,248,76,89,36,242
9,2014-03-23,39,107,21,36,77,19,44,1,113,103,"MO",2,2,235,123,62,31,221
10,2014-03-23,102,77,81,41,73,71,1,7,144,152,"MO",2,1,264,73,80,27,238
11,2014-03-23,100,69,76,36,73,69,1,3,144,152,"BR",2,2,263,73,64,28,223
12,2014-03-23,103,75,81,34,72,71,1,7,94,187,"MO",2,1,262,73,58,28,217
13,2014-03-23,76,29,44,33,23,34,21,1,149,142,"MO",2,2,51,89,40,30,247
14,2014-03-23,68,46,49,3,32,39,17,1,147,156,"MO",2,2,161,109,91,1,26
15,2014-03-23,50,26,30,3,25,28,36,1,100,113,"MO",2,2,226,73,97,32,30
16,2014-03-23,60,31,38,40,26,32,28,1,140,87,"MO",2,2,251,70,80,30,24
17,2014-03-23,68,46,49,3,37,40,17,1,138,145,"MO",2,2,237,113,96,2,252
18,2014-03-23,76,62,61,29,46,50,5,1,145,152,"MO",2,2,242,99,115,2,37
19,2014-03-23,43,28,28,6,77,23,38,1,106,118,"MO",2,2,233,115,79,33,235
20,2014-03-23,76,59,60,26,48,51,6,1,153,88,"MO",2,2,221,98,100,2,25
1,2014-03-24,46,26,28,9,11,21,38,1,99,119,"MO",2,2,265,88,87,31,252
2,2014-03-24,42,23,25,9,11,19,41,1,100,116,"MO",2,2,165,86,98,31,27
3,2014-03-24,79,39,51,2,40,42,15,1,139,150,"MO",2,2,216,96,41,36,237
4,2014-03-24,84,66,66,28,59,58,68,1,147,156,"MO",2,2,210,87,11,10,128
5,2014-03-24,72,29,50,40,11,39,15,1,97,113,"MO",2,2,215,87,113,31,25
6,2014-03-24,83,60,63,28,60,58,3,1,147,156,"MO",2,2,228,86,36,4,210
7,2014-03-24,83,47,56,35,38,44,9,1,142,169,"MO",2,2,147,93,3,3,26
8,2014-03-24,80,66,64,44,65,60,76,1,101,63,"VCTS",2,2,244,75,4,1,4
9,2014-03-24,46,26,28,28,26,23,38,1,115,106,"SN BR",3,3,211,100,71,30,243
10,2014-03-24,86,77,73,12,67,64,2,1,143,152,"MO",2,1,272,80,162,3,88
11,2014-03-24,82,72,69,22,67,62,46,1,143,153,"MO",2,2,272,81,124,4,49
